CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,Views,postId,userId
0,6,Views,16108,2,63,1673,84104,28746
2,6,Views,16108,7,63,1673,85458,28746
0,6,Views,16108,2,63,1673,85530,28746
4,6,Views,16108,4,63,1673,85613,28746
0,6,Views,16108,3,63,1673,85671,28746
2,6,Views,16108,5,63,1673,85674,28746
5,6,Views,16108,1,63,1673,85736,28746
1,6,Views,16108,4,63,1673,85779,28746
2,6,Views,16108,2,63,1673,85990,28746
2,6,Views,16108,2,63,1673,86385,28746
10,6,Views,16108,3,63,1673,86521,28746
1,6,Views,16108,7,63,1673,86725,28746
0,6,Views,16108,4,63,1673,86928,28746
3,6,Views,16108,4,63,1673,87451,28746
1,6,Views,16108,2,63,1673,87458,28746
3,6,Views,16108,3,63,1673,87470,28746
8,6,Views,16108,6,63,1673,87659,28746
0,6,Views,16108,2,63,1673,88077,28746
3,6,Views,16108,3,63,1673,88224,28746
0,6,Views,16108,3,63,1673,88227,28746
2,6,Views,16108,1,63,1673,88333,28746
0,6,Views,16108,2,63,1673,88338,28746
3,6,Views,16108,4,63,1673,88425,28746
0,6,Views,16108,2,63,1673,88478,28746
2,6,Views,16108,6,63,1673,88491,28746
0,6,Views,16108,3,63,1673,88519,28746
0,6,Views,16108,1,63,1673,88521,28746
1,6,Views,16108,1,63,1673,88596,28746
4,6,Views,16108,3,63,1673,88721,28746
0,6,Views,16108,4,63,1673,88777,28746
4,6,Views,16108,2,63,1673,88977,28746
2,6,Views,16108,5,63,1673,89249,28746
0,6,Views,16108,2,63,1673,91784,28746
2,6,Views,16108,1,63,1673,91861,28746
2,6,Views,16108,1,63,1673,91999,28746
3,6,Views,16108,3,63,1673,92058,28746
0,6,Views,16108,1,63,1673,92061,28746
0,6,Views,16108,1,63,1673,92135,28746
0,6,Views,16108,1,63,1673,92549,28746
0,6,Views,16108,1,63,1673,92665,28746
0,6,Views,16108,1,63,1673,92682,28746
0,6,Views,16108,5,63,1673,92859,28746
7,6,Views,16108,2,63,1673,92908,28746
1,6,Views,16108,4,63,1673,92937,28746
2,6,Views,16108,2,63,1673,93109,28746
0,6,Views,16108,3,63,1673,93255,28746
0,6,Views,16108,5,63,1673,93355,28746
0,6,Views,16108,1,63,1673,93399,28746
0,6,Views,16108,1,63,1673,93582,28746
0,6,Views,16108,2,63,1673,93589,28746
0,6,Views,16108,1,63,1673,93741,28746
6,6,Views,16108,2,63,1673,93770,28746
11,6,Views,16108,5,63,1673,93776,28746
0,6,Views,16108,1,63,1673,93832,28746
0,6,Views,16108,1,63,1673,93850,28746
0,6,Views,16108,1,63,1673,93878,28746
7,6,Views,16108,3,63,1673,94001,28746
6,6,Views,16108,7,63,1673,94045,28746
0,6,Views,16108,1,63,1673,94082,28746
0,6,Views,16108,1,63,1673,94128,28746
0,6,Views,16108,1,63,1673,94205,28746
4,6,Views,16108,5,63,1673,94259,28746
0,6,Views,16108,4,63,1673,94322,28746
4,6,Views,16108,3,63,1673,94363,28746
2,6,Views,16108,2,63,1673,94382,28746
1,6,Views,16108,4,63,1673,94555,28746
0,6,Views,16108,2,63,1673,94790,28746
0,6,Views,16108,1,63,1673,94827,28746
4,6,Views,16108,8,63,1673,95214,28746
2,6,Views,16108,2,63,1673,95339,28746
3,6,Views,16108,4,63,1673,95427,28746
2,6,Views,16108,0,63,1673,95458,28746
3,6,Views,16108,2,63,1673,95590,28746
2,6,Views,16108,2,63,1673,95881,28746
3,6,Views,16108,4,63,1673,95895,28746
4,6,Views,16108,7,63,1673,95972,28746
0,6,Views,16108,3,63,1673,96149,28746
0,6,Views,16108,1,63,1673,96282,28746
2,6,Views,16108,0,63,1673,96287,28746
0,6,Views,16108,1,63,1673,96360,28746
1,6,Views,16108,1,63,1673,96431,28746
0,6,Views,16108,1,63,1673,96689,28746
0,6,Views,16108,1,63,1673,96858,28746
0,6,Views,16108,2,63,1673,97111,28746
1,6,Views,16108,0,63,1673,97124,28746
2,6,Views,16108,5,63,1673,97251,28746
2,6,Views,16108,11,63,1673,97276,28746
5,6,Views,16108,5,63,1673,97360,28746
4,6,Views,16108,1,63,1673,97489,28746
0,6,Views,16108,1,63,1673,97505,28746
12,6,Views,16108,-2,63,1673,97532,28746
0,6,Views,16108,2,63,1673,97694,28746
7,6,Views,16108,11,63,1673,98978,28746
0,6,Views,16108,3,63,1673,98994,28746
1,6,Views,16108,5,63,1673,99023,28746
3,6,Views,16108,3,63,1673,99024,28746
8,6,Views,16108,4,63,1673,99095,28746
2,6,Views,16108,3,63,1673,99114,28746
4,6,Views,16108,3,63,1673,99124,28746
0,6,Views,16108,3,63,1673,99161,28746
0,6,Views,16108,4,63,1673,99197,28746
0,6,Views,16108,2,63,1673,99378,28746
8,6,Views,16108,4,63,1673,99409,28746
0,6,Views,16108,3,63,1673,99632,28746
5,6,Views,16108,2,63,1673,99880,28746
0,6,Views,16108,0,63,1673,99882,28746
0,6,Views,16108,3,63,1673,99923,28746
19,6,Views,16108,7,63,1673,99955,28746
1,6,Views,16108,1,63,1673,100226,28746
2,6,Views,16108,1,63,1673,100722,28746
2,6,Views,16108,1,63,1673,100806,28746
1,6,Views,16108,6,63,1673,100866,28746
0,6,Views,16108,1,63,1673,100939,28746
3,6,Views,16108,4,63,1673,101057,28746
0,6,Views,16108,2,63,1673,101567,28746
0,6,Views,16108,4,63,1673,101580,28746
4,6,Views,16108,26,63,1673,102603,28746
6,6,Views,16108,3,63,1673,102731,28746
2,6,Views,16108,1,63,1673,102894,28746
2,6,Views,16108,3,63,1673,102913,28746
2,6,Views,16108,4,63,1673,103501,28746
3,6,Views,16108,9,63,1673,103930,28746
11,6,Views,16108,12,63,1673,103969,28746
3,6,Views,16108,2,63,1673,104178,28746
3,6,Views,16108,2,63,1673,104268,28746
4,6,Views,16108,4,63,1673,104272,28746
0,6,Views,16108,2,63,1673,104312,28746
7,6,Views,16108,4,63,1673,104332,28746
2,6,Views,16108,3,63,1673,104453,28746
2,6,Views,16108,3,63,1673,104457,28746
1,6,Views,16108,4,63,1673,104474,28746
0,6,Views,16108,7,63,1673,104545,28746
14,6,Views,16108,2,63,1673,104602,28746
0,6,Views,16108,1,63,1673,104672,28746
0,6,Views,16108,1,63,1673,104705,28746
8,6,Views,16108,2,63,1673,105163,28746
3,6,Views,16108,5,63,1673,105202,28746
4,6,Views,16108,2,63,1673,105203,28746
3,6,Views,16108,6,63,1673,105337,28746
2,6,Views,16108,6,63,1673,105338,28746
4,6,Views,16108,6,63,1673,105749,28746
1,6,Views,16108,7,63,1673,105925,28746
3,6,Views,16108,1,63,1673,105961,28746
2,6,Views,16108,3,63,1673,105984,28746
0,6,Views,16108,2,63,1673,107936,28746
0,6,Views,16108,2,63,1673,107997,28746
0,6,Views,16108,1,63,1673,108072,28746
0,6,Views,16108,1,63,1673,108240,28746
6,6,Views,16108,6,63,1673,108446,28746
0,6,Views,16108,3,63,1673,108468,28746
0,6,Views,16108,4,63,1673,108485,28746
0,6,Views,16108,4,63,1673,108648,28746
9,6,Views,16108,3,63,1673,108670,28746
8,6,Views,16108,3,63,1673,108699,28746
0,6,Views,16108,4,63,1673,108775,28746
5,6,Views,16108,3,63,1673,108813,28746
0,6,Views,16108,2,63,1673,108836,28746
0,6,Views,16108,2,63,1673,108858,28746
6,6,Views,16108,1,63,1673,108865,28746
4,6,Views,16108,2,63,1673,108945,28746
0,6,Views,16108,3,63,1673,109418,28746
10,6,Views,16108,3,63,1673,109492,28746
8,6,Views,16108,4,63,1673,109624,28746
6,6,Views,16108,4,63,1673,109677,28746
0,6,Views,16108,2,63,1673,109748,28746
10,6,Views,16108,2,63,1673,109928,28746
0,6,Views,16108,2,63,1673,110028,28746
0,6,Views,16108,3,63,1673,110055,28746
0,6,Views,16108,4,63,1673,110123,28746
2,6,Views,16108,2,63,1673,110169,28746
1,6,Views,16108,1,63,1673,110172,28746
0,6,Views,16108,4,63,1673,110218,28746
3,6,Views,16108,5,63,1673,110223,28746
1,6,Views,16108,4,63,1673,110295,28746
0,6,Views,16108,3,63,1673,110317,28746
2,6,Views,16108,1,63,1673,110385,28746
0,6,Views,16108,1,63,1673,110409,28746
0,6,Views,16108,2,63,1673,110466,28746
5,6,Views,16108,4,63,1673,110485,28746
1,6,Views,16108,3,63,1673,110489,28746
0,6,Views,16108,1,63,1673,110528,28746
3,6,Views,16108,3,63,1673,110885,28746
0,6,Views,16108,2,63,1673,111052,28746
0,6,Views,16108,2,63,1673,111311,28746
2,6,Views,16108,3,63,1673,111323,28746
0,6,Views,16108,1,63,1673,111372,28746
0,6,Views,16108,3,63,1673,111523,28746
7,6,Views,16108,2,63,1673,111547,28746
3,6,Views,16108,3,63,1673,111571,28746
0,6,Views,16108,6,63,1673,111696,28746
0,6,Views,16108,1,63,1673,111721,28746
0,6,Views,16108,2,63,1673,111735,28746
8,6,Views,16108,2,63,1673,111794,28746
18,6,Views,16108,3,63,1673,111800,28746
2,6,Views,16108,2,63,1673,111805,28746
4,6,Views,16108,2,63,1673,111874,28746
7,6,Views,16108,6,63,1673,111963,28746
4,6,Views,16108,2,63,1673,112036,28746
3,6,Views,16108,2,63,1673,112065,28746
3,6,Views,16108,3,63,1673,112124,28746
2,6,Views,16108,2,63,1673,112139,28746
0,6,Views,16108,4,63,1673,112154,28746
0,6,Views,16108,1,63,1673,112167,28746
3,6,Views,16108,5,63,1673,112212,28746
0,6,Views,16108,3,63,1673,112245,28746
0,6,Views,16108,3,63,1673,112254,28746
1,6,Views,16108,1,63,1673,112317,28746
2,6,Views,16108,5,63,1673,112329,28746
2,6,Views,16108,5,63,1673,112345,28746
0,6,Views,16108,2,63,1673,112448,28746
2,6,Views,16108,1,63,1673,112709,28746
0,6,Views,16108,4,63,1673,112725,28746
3,6,Views,16108,9,63,1673,112786,28746
0,6,Views,16108,3,63,1673,112925,28746
0,6,Views,16108,2,63,1673,112964,28746
0,6,Views,16108,2,63,1673,113157,28746
0,6,Views,16108,2,63,1673,113225,28746
0,6,Views,16108,2,63,1673,113233,28746
1,6,Views,16108,1,63,1673,113235,28746
0,6,Views,16108,2,63,1673,113358,28746
0,6,Views,16108,3,63,1673,113359,28746
0,6,Views,16108,2,63,1673,113363,28746
3,6,Views,16108,7,63,1673,113422,28746
3,6,Views,16108,3,63,1673,113486,28746
0,6,Views,16108,4,63,1673,113565,28746
0,6,Views,16108,5,63,1673,113762,28746
0,6,Views,16108,3,63,1673,113763,28746
0,6,Views,16108,5,63,1673,113821,28746
5,6,Views,16108,2,63,1673,113828,28746
0,6,Views,16108,2,63,1673,113832,28746
0,6,Views,16108,1,63,1673,113882,28746
0,6,Views,16108,2,63,1673,114015,28746
9,6,Views,16108,8,63,1673,114021,28746
5,6,Views,16108,1,63,1673,114209,28746
0,6,Views,16108,2,63,1673,114358,28746
0,6,Views,16108,2,63,1673,114382,28746
3,6,Views,16108,3,63,1673,114503,28746
0,6,Views,16108,2,63,1673,114505,28746
5,6,Views,16108,2,63,1673,114782,28746
1,6,Views,16108,3,63,1673,114897,28746
4,6,Views,16108,1,63,1673,114910,28746
9,6,Views,16108,9,63,1673,115040,28746
0,1920,UpVotes,1,0,5007,0,2175,-1
0,1920,UpVotes,1,0,5007,0,8576,-1
0,1920,UpVotes,1,0,5007,0,8578,-1
0,1920,UpVotes,1,0,5007,0,8981,-1
0,1920,UpVotes,1,0,5007,0,8982,-1
0,1920,UpVotes,1,0,5007,0,9857,-1
0,1920,UpVotes,1,0,5007,0,9858,-1
0,1920,UpVotes,1,0,5007,0,9860,-1
0,1920,UpVotes,1,0,5007,0,10130,-1
0,1920,UpVotes,1,0,5007,0,10131,-1
0,1920,UpVotes,1,0,5007,0,15331,-1
0,1920,UpVotes,1,0,5007,0,15332,-1
0,1920,UpVotes,1,0,5007,0,16296,-1
0,1920,UpVotes,1,0,5007,0,16366,-1
0,1920,UpVotes,1,0,5007,0,19423,-1
0,1920,UpVotes,1,0,5007,0,19848,-1
0,1920,UpVotes,1,0,5007,0,20259,-1
0,1920,UpVotes,1,0,5007,0,20261,-1
0,1920,UpVotes,1,0,5007,0,20262,-1
0,1920,UpVotes,1,0,5007,0,20263,-1
0,1920,UpVotes,1,0,5007,0,20264,-1
0,1920,UpVotes,1,0,5007,0,20485,-1
0,1920,UpVotes,1,0,5007,0,20487,-1
0,1920,UpVotes,1,0,5007,0,20489,-1
0,1920,UpVotes,1,0,5007,0,20490,-1
0,1920,UpVotes,1,0,5007,0,21497,-1
0,1920,UpVotes,1,0,5007,0,21795,-1
0,1920,UpVotes,1,0,5007,0,21856,-1
0,1920,UpVotes,1,0,5007,0,21860,-1
0,1920,UpVotes,1,0,5007,0,21861,-1
0,1920,UpVotes,1,0,5007,0,21862,-1
0,1920,UpVotes,1,0,5007,0,21864,-1
0,1920,UpVotes,1,0,5007,0,21876,-1
0,1920,UpVotes,1,0,5007,0,21878,-1
0,1920,UpVotes,1,0,5007,0,21882,-1
0,1920,UpVotes,1,0,5007,0,23847,-1
0,1920,UpVotes,1,0,5007,0,27148,-1
0,1920,UpVotes,1,0,5007,0,28215,-1
0,1920,UpVotes,1,0,5007,0,28223,-1
0,1920,UpVotes,1,0,5007,0,28240,-1
0,1920,UpVotes,1,0,5007,0,28260,-1
0,1920,UpVotes,1,0,5007,0,28263,-1
0,1920,UpVotes,1,0,5007,0,28267,-1
0,1920,UpVotes,1,0,5007,0,28269,-1
0,1920,UpVotes,1,0,5007,0,28275,-1
0,1920,UpVotes,1,0,5007,0,28277,-1
0,1920,UpVotes,1,0,5007,0,28279,-1
0,1920,UpVotes,1,0,5007,0,28281,-1
0,1920,UpVotes,1,0,5007,0,28296,-1
0,1920,UpVotes,1,0,5007,0,28304,-1
0,1920,UpVotes,1,0,5007,0,28324,-1
0,1920,UpVotes,1,0,5007,0,28331,-1
0,1920,UpVotes,1,0,5007,0,28333,-1
0,1920,UpVotes,1,0,5007,0,28335,-1
0,1920,UpVotes,1,0,5007,0,28410,-1
0,1920,UpVotes,1,0,5007,0,28452,-1
0,1920,UpVotes,1,0,5007,0,28534,-1
0,1920,UpVotes,1,0,5007,0,28791,-1
0,1920,UpVotes,1,0,5007,0,28899,-1
0,1920,UpVotes,1,0,5007,0,28926,-1
0,1920,UpVotes,1,0,5007,0,29930,-1
0,1920,UpVotes,1,0,5007,0,30453,-1
0,1920,UpVotes,1,0,5007,0,31753,-1
0,1920,UpVotes,1,0,5007,0,31778,-1
0,1920,UpVotes,1,0,5007,0,31826,-1
0,1920,UpVotes,1,0,5007,0,31827,-1
0,1920,UpVotes,1,0,5007,0,31982,-1
0,1920,UpVotes,1,0,5007,0,31986,-1
0,1920,UpVotes,1,0,5007,0,32513,-1
0,1920,UpVotes,1,0,5007,0,32710,-1
0,1920,UpVotes,1,0,5007,0,32803,-1
0,1920,UpVotes,1,0,5007,0,33252,-1
0,1920,UpVotes,1,0,5007,0,33597,-1
0,1920,UpVotes,1,0,5007,0,33728,-1
0,1920,UpVotes,1,0,5007,0,34887,-1
0,1920,UpVotes,1,0,5007,0,35243,-1
0,1920,UpVotes,1,0,5007,0,35250,-1
0,1920,UpVotes,1,0,5007,0,35772,-1
0,1920,UpVotes,1,0,5007,0,36189,-1
0,1920,UpVotes,1,0,5007,0,37548,-1
0,1920,UpVotes,1,0,5007,0,38341,-1
0,1920,UpVotes,1,0,5007,0,38472,-1
0,1920,UpVotes,1,0,5007,0,38516,-1
0,1920,UpVotes,1,0,5007,0,38518,-1
0,1920,UpVotes,1,0,5007,0,38822,-1
0,1920,UpVotes,1,0,5007,0,38850,-1
0,1920,UpVotes,1,0,5007,0,38859,-1
0,1920,UpVotes,1,0,5007,0,40430,-1
0,1920,UpVotes,1,0,5007,0,40432,-1
0,1920,UpVotes,1,0,5007,0,40437,-1
0,1920,UpVotes,1,0,5007,0,40439,-1
0,1920,UpVotes,1,0,5007,0,40520,-1
0,1920,UpVotes,1,0,5007,0,40522,-1
0,1920,UpVotes,1,0,5007,0,40689,-1
0,1920,UpVotes,1,0,5007,0,40835,-1
0,1920,UpVotes,1,0,5007,0,40842,-1
0,1920,UpVotes,1,0,5007,0,40900,-1
0,1920,UpVotes,1,0,5007,0,40901,-1
0,1920,UpVotes,1,0,5007,0,40914,-1
0,1920,UpVotes,1,0,5007,0,40943,-1
0,1920,UpVotes,1,0,5007,0,41298,-1
0,1920,UpVotes,1,0,5007,0,41310,-1
0,1920,UpVotes,1,0,5007,0,41311,-1
0,1920,UpVotes,1,0,5007,0,41458,-1
0,1920,UpVotes,1,0,5007,0,43067,-1
0,1920,UpVotes,1,0,5007,0,43800,-1
0,1920,UpVotes,1,0,5007,0,44691,-1
0,1920,UpVotes,1,0,5007,0,44692,-1
0,1920,UpVotes,1,0,5007,0,44693,-1
0,1920,UpVotes,1,0,5007,0,44694,-1
0,1920,UpVotes,1,0,5007,0,44695,-1
0,1920,UpVotes,1,0,5007,0,44809,-1
0,1920,UpVotes,1,0,5007,0,45195,-1
0,1920,UpVotes,1,0,5007,0,45494,-1
0,1920,UpVotes,1,0,5007,0,45727,-1
0,1920,UpVotes,1,0,5007,0,45901,-1
0,1920,UpVotes,1,0,5007,0,45902,-1
0,1920,UpVotes,1,0,5007,0,46132,-1
0,1920,UpVotes,1,0,5007,0,46731,-1
0,1920,UpVotes,1,0,5007,0,46786,-1
0,1920,UpVotes,1,0,5007,0,47547,-1
0,1920,UpVotes,1,0,5007,0,47833,-1
0,1920,UpVotes,1,0,5007,0,47850,-1
0,1920,UpVotes,1,0,5007,0,49878,-1
0,1920,UpVotes,1,0,5007,0,50412,-1
0,1920,UpVotes,1,0,5007,0,50527,-1
0,1920,UpVotes,1,0,5007,0,50710,-1
0,1920,UpVotes,1,0,5007,0,50756,-1
0,1920,UpVotes,1,0,5007,0,50759,-1
0,1920,UpVotes,1,0,5007,0,51601,-1
0,1920,UpVotes,1,0,5007,0,51911,-1
0,1920,UpVotes,1,0,5007,0,52546,-1
0,1920,UpVotes,1,0,5007,0,52548,-1
0,1920,UpVotes,1,0,5007,0,54601,-1
0,1920,UpVotes,1,0,5007,0,55696,-1
0,1920,UpVotes,1,0,5007,0,56101,-1
0,1920,UpVotes,1,0,5007,0,61093,-1
0,1920,UpVotes,1,0,5007,0,62077,-1
0,1920,UpVotes,1,0,5007,0,64390,-1
0,1920,UpVotes,1,0,5007,0,65020,-1
0,1920,UpVotes,1,0,5007,0,65070,-1
0,1920,UpVotes,1,0,5007,0,65144,-1
0,1920,UpVotes,1,0,5007,0,65146,-1
0,1920,UpVotes,1,0,5007,0,65154,-1
0,1920,UpVotes,1,0,5007,0,65155,-1
0,1920,UpVotes,1,0,5007,0,65166,-1
0,1920,UpVotes,1,0,5007,0,65171,-1
0,1920,UpVotes,1,0,5007,0,65172,-1
0,1920,UpVotes,1,0,5007,0,65208,-1
0,1920,UpVotes,1,0,5007,0,65293,-1
0,1920,UpVotes,1,0,5007,0,65302,-1
0,1920,UpVotes,1,0,5007,0,65304,-1
0,1920,UpVotes,1,0,5007,0,65308,-1
0,1920,UpVotes,1,0,5007,0,65317,-1
0,1920,UpVotes,1,0,5007,0,65322,-1
0,1920,UpVotes,1,0,5007,0,65330,-1
0,1920,UpVotes,1,0,5007,0,65333,-1
0,1920,UpVotes,1,0,5007,0,65336,-1
0,1920,UpVotes,1,0,5007,0,65338,-1
0,1920,UpVotes,1,0,5007,0,65339,-1
0,1920,UpVotes,1,0,5007,0,65351,-1
0,1920,UpVotes,1,0,5007,0,65534,-1
0,1920,UpVotes,1,0,5007,0,65570,-1
0,1920,UpVotes,1,0,5007,0,66521,-1
0,1920,UpVotes,1,0,5007,0,67808,-1
0,1920,UpVotes,1,0,5007,0,67810,-1
0,1920,UpVotes,1,0,5007,0,67812,-1
0,1920,UpVotes,1,0,5007,0,67814,-1
0,1920,UpVotes,1,0,5007,0,67818,-1
0,1920,UpVotes,1,0,5007,0,67821,-1
0,1920,UpVotes,1,0,5007,0,68575,-1
0,1920,UpVotes,1,0,5007,0,68576,-1
0,1920,UpVotes,1,0,5007,0,68613,-1
0,1920,UpVotes,1,0,5007,0,68615,-1
0,1920,UpVotes,1,0,5007,0,68620,-1
0,1920,UpVotes,1,0,5007,0,68626,-1
0,1920,UpVotes,1,0,5007,0,68978,-1
0,1920,UpVotes,1,0,5007,0,68980,-1
0,1920,UpVotes,1,0,5007,0,69043,-1
0,1920,UpVotes,1,0,5007,0,69078,-1
0,1920,UpVotes,1,0,5007,0,69198,-1
0,1920,UpVotes,1,0,5007,0,69679,-1
0,1920,UpVotes,1,0,5007,0,70264,-1
0,1920,UpVotes,1,0,5007,0,70907,-1
0,1920,UpVotes,1,0,5007,0,72537,-1
0,1920,UpVotes,1,0,5007,0,73481,-1
0,1920,UpVotes,1,0,5007,0,73838,-1
0,1920,UpVotes,1,0,5007,0,74030,-1
0,1920,UpVotes,1,0,5007,0,79743,-1
0,1920,UpVotes,1,0,5007,0,80660,-1
0,1920,UpVotes,1,0,5007,0,80668,-1
0,1920,UpVotes,1,0,5007,0,80670,-1
0,1920,UpVotes,1,0,5007,0,80763,-1
0,1920,UpVotes,1,0,5007,0,81195,-1
0,1920,UpVotes,1,0,5007,0,83316,-1
0,1920,UpVotes,1,0,5007,0,87155,-1
0,1920,UpVotes,1,0,5007,0,90672,-1
0,1920,UpVotes,1,0,5007,0,90673,-1
0,1920,UpVotes,1,0,5007,0,94286,-1
0,1920,UpVotes,1,0,5007,0,97864,-1
0,1920,UpVotes,1,0,5007,0,99044,-1
0,1920,UpVotes,1,0,5007,0,99290,-1
0,1920,UpVotes,1,0,5007,0,100216,-1
0,1920,UpVotes,1,0,5007,0,102937,-1
0,1920,UpVotes,1,0,5007,0,103049,-1
0,1920,UpVotes,1,0,5007,0,104825,-1
0,1920,UpVotes,1,0,5007,0,107658,-1
0,1920,UpVotes,1,0,5007,0,109441,-1
0,1920,UpVotes,1,0,5007,0,112068,-1
0,1920,UpVotes,1,0,5007,0,112070,-1
0,1920,UpVotes,1,0,5007,0,112517,-1
0,1,UpVotes,1936,15,2317,328,173,71
2,1,UpVotes,1936,15,2317,328,319,71
3,1,UpVotes,1936,2,2317,328,461,71
2,1,UpVotes,1936,7,2317,328,1326,71
2,1,UpVotes,1936,8,2317,328,1378,71
3,1,UpVotes,1936,5,2317,328,1754,71
2,1,UpVotes,1936,71,2317,328,2272,71
0,1,UpVotes,1936,3,2317,328,2672,71
5,1,UpVotes,1936,5,2317,328,2963,71
0,1,UpVotes,1936,16,2317,328,3028,71
6,1,UpVotes,1936,1,2317,328,3058,71
4,1,UpVotes,1936,9,2317,328,3064,71
2,1,UpVotes,1936,1,2317,328,3492,71
0,1,UpVotes,1936,5,2317,328,3855,71
3,1,UpVotes,1936,9,2317,328,4394,71
3,1,UpVotes,1936,2,2317,328,4404,71
1,1,UpVotes,1936,1,2317,328,4461,71
2,1,UpVotes,1936,4,2317,328,5493,71
4,1,UpVotes,1936,5,2317,328,6052,71
5,1,UpVotes,1936,10,2317,328,6173,71
0,1,UpVotes,1936,5,2317,328,7855,71
0,1,UpVotes,1936,3,2317,328,7885,71
7,1,UpVotes,1936,14,2317,328,8050,71
0,1,UpVotes,1936,2,2317,328,9596,71
3,1,UpVotes,1936,1,2317,328,10050,71
0,1,UpVotes,1936,2,2317,328,10582,71
9,1,UpVotes,1936,6,2317,328,10721,71
6,1,UpVotes,1936,2,2317,328,11240,71
2,1,UpVotes,1936,1,2317,328,15547,71
1,1,UpVotes,1936,7,2317,328,15679,71
0,1,UpVotes,1936,3,2317,328,15763,71
0,1,UpVotes,1936,4,2317,328,17849,71
5,1,UpVotes,1936,1,2317,328,19237,71
2,1,UpVotes,1936,6,2317,328,22112,71
1,1,UpVotes,1936,3,2317,328,22941,71
1,1,UpVotes,1936,3,2317,328,25021,71
2,1,UpVotes,1936,12,2317,328,25509,71
0,1,UpVotes,1936,1,2317,328,26836,71
8,1,UpVotes,1936,4,2317,328,27481,71
2,1,UpVotes,1936,4,2317,328,27490,71
0,126,UpVotes,14082,25,4235,3320,74,88
0,126,UpVotes,14082,5,4235,3320,94,88
1,126,UpVotes,14082,7,4235,3320,99,88
3,126,UpVotes,14082,6,4235,3320,119,88
0,126,UpVotes,14082,7,4235,3320,140,88
2,126,UpVotes,14082,5,4235,3320,143,88
1,126,UpVotes,14082,8,4235,3320,255,88
0,126,UpVotes,14082,14,4235,3320,265,88
0,126,UpVotes,14082,5,4235,3320,275,88
1,126,UpVotes,14082,2,4235,3320,309,88
4,126,UpVotes,14082,1,4235,3320,337,88
0,126,UpVotes,14082,2,4235,3320,341,88
0,126,UpVotes,14082,3,4235,3320,343,88
2,126,UpVotes,14082,3,4235,3320,344,88
4,126,UpVotes,14082,6,4235,3320,358,88
2,126,UpVotes,14082,4,4235,3320,360,88
0,126,UpVotes,14082,3,4235,3320,380,88
3,126,UpVotes,14082,109,4235,3320,424,88
1,126,UpVotes,14082,84,4235,3320,435,88
3,126,UpVotes,14082,6,4235,3320,450,88
0,126,UpVotes,14082,8,4235,3320,462,88
4,126,UpVotes,14082,3,4235,3320,464,88
2,126,UpVotes,14082,14,4235,3320,483,88
2,126,UpVotes,14082,6,4235,3320,494,88
7,126,UpVotes,14082,3,4235,3320,501,88
0,126,UpVotes,14082,5,4235,3320,505,88
1,126,UpVotes,14082,3,4235,3320,518,88
0,126,UpVotes,14082,7,4235,3320,526,88
0,126,UpVotes,14082,8,4235,3320,547,88
0,126,UpVotes,14082,5,4235,3320,559,88
1,126,UpVotes,14082,2,4235,3320,565,88
2,126,UpVotes,14082,0,4235,3320,574,88
11,126,UpVotes,14082,6,4235,3320,579,88
2,126,UpVotes,14082,3,4235,3320,602,88
1,126,UpVotes,14082,1,4235,3320,605,88
3,126,UpVotes,14082,2,4235,3320,615,88
0,126,UpVotes,14082,3,4235,3320,621,88
0,126,UpVotes,14082,22,4235,3320,631,88
4,126,UpVotes,14082,1,4235,3320,636,88
0,126,UpVotes,14082,5,4235,3320,654,88
13,126,UpVotes,14082,14,4235,3320,658,88
2,126,UpVotes,14082,6,4235,3320,667,88
4,126,UpVotes,14082,3,4235,3320,733,88
3,126,UpVotes,14082,2,4235,3320,734,88
2,126,UpVotes,14082,3,4235,3320,759,88
0,126,UpVotes,14082,0,4235,3320,771,88
0,126,UpVotes,14082,4,4235,3320,792,88
2,126,UpVotes,14082,5,4235,3320,842,88
1,126,UpVotes,14082,0,4235,3320,850,88
3,126,UpVotes,14082,6,4235,3320,908,88
6,126,UpVotes,14082,3,4235,3320,910,88
0,126,UpVotes,14082,3,4235,3320,914,88
2,126,UpVotes,14082,1,4235,3320,930,88
0,126,UpVotes,14082,2,4235,3320,960,88
6,126,UpVotes,14082,10,4235,3320,1004,88
0,126,UpVotes,14082,2,4235,3320,1018,88
3,126,UpVotes,14082,2,4235,3320,1019,88
0,126,UpVotes,14082,2,4235,3320,1020,88
0,126,UpVotes,14082,2,4235,3320,1021,88
0,126,UpVotes,14082,4,4235,3320,1106,88
5,126,UpVotes,14082,2,4235,3320,1183,88
7,126,UpVotes,14082,3,4235,3320,1263,88
3,126,UpVotes,14082,0,4235,3320,1290,88
3,126,UpVotes,14082,1,4235,3320,1294,88
2,126,UpVotes,14082,6,4235,3320,1322,88
0,126,UpVotes,14082,2,4235,3320,1362,88
1,126,UpVotes,14082,2,4235,3320,1372,88
0,126,UpVotes,14082,1,4235,3320,1373,88
3,126,UpVotes,14082,7,4235,3320,1374,88
1,126,UpVotes,14082,2,4235,3320,1702,88
0,126,UpVotes,14082,0,4235,3320,1712,88
0,126,UpVotes,14082,8,4235,3320,1765,88
4,126,UpVotes,14082,3,4235,3320,1791,88
0,126,UpVotes,14082,2,4235,3320,1798,88
3,126,UpVotes,14082,4,4235,3320,1840,88
