,_id,category_code,city,country_code,founded_year,geopoint,latitude,longitude,name,number_of_employees,type,companies200,companies500,companies1000,companies2000,employees200,employees500,employees1000,employees2000
134,5cd453a1e74b56f50369c769,web,Toronto,CAN,2006,"{'type': 'Point', 'coordinates': [-79.435661, 43.744031]}",43.744031,-79.435661,AddLiveVoice,5,startup,1,1,1,1,5,5,5,5
135,5cd453a1e74b56f50369c76a,web,Kansas City,USA,2006,"{'type': 'Point', 'coordinates': [-94.4284985, 38.9143473]}",38.9143473,-94.4284985,Doodlekit,2,startup,1,1,1,1,2,2,2,2
136,5cd453a1e74b56f50369c76b,web,Hamburg,DEU,2007,"{'type': 'Point', 'coordinates': [9.993586, 53.540804]}",53.540804,9.993586,MyNeighborhood,3,startup,1,1,1,2,3,3,3,14
137,5cd453a1e74b56f50369c76c,web,North Palm Beach,USA,2007,"{'type': 'Point', 'coordinates': [-80.058401, 26.820375]}",26.820375,-80.058401,divorce360,6,startup,1,1,1,1,6,6,6,6
138,5cd453a1e74b56f50369c76d,web,,IRL,2005,"{'type': 'Point', 'coordinates': [-94.833992, 30.500307]}",30.500307,-94.833992,Criticker,0,startup,1,1,1,1,0,0,0,0
139,5cd453a1e74b56f50369c76e,software,Cambridge,USA,2006,"{'type': 'Point', 'coordinates': [-71.118487, 42.375392]}",42.375392,-71.118487,HubSpot,650,large company,3,5,5,6,668,674,674,678
140,5cd453a1e74b56f50369c76f,web,piscataway,USA,2007,"{'type': 'Point', 'coordinates': [-74.453466, 40.532457]}",40.532457,-74.453466,eventsbot,10,startup,1,1,1,1,10,10,10,10
141,5cd453a1e74b56f50369c770,web,Monterey,USA,2006,"{'type': 'Point', 'coordinates': [-121.898539, 36.611645]}",36.611645,-121.898539,CrossLoop,8,startup,1,1,1,1,8,8,8,8
142,5cd453a1e74b56f50369c771,web,Hastings-on-Hudson,USA,2005,"{'type': 'Point', 'coordinates': [-73.865287, 41.035749]}",41.035749,-73.865287,Squidoo,14,startup,1,1,1,1,14,14,14,14
143,5cd453a1e74b56f50369c772,web,,USA,2007,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",37.09024,-95.712891,eBurl,1,startup,5,5,5,5,35,35,35,35
144,5cd453a1e74b56f50369c773,web,,USA,2007,"{'type': 'Point', 'coordinates': [-73.996122, 40.7508]}",40.7508,-73.996122,GoLark,3,startup,2,6,26,54,4,58,266,635
145,5cd453a1e74b56f50369c774,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-122.3991505, 37.7876952]}",37.7876952,-122.3991505,HubPages,21,startup,4,14,39,64,79,206,514,2019
146,5cd453a1e74b56f50369c775,games_video,New York,USA,2007,"{'type': 'Point', 'coordinates': [-73.973072, 40.752516]}",40.752516,-73.973072,WeShow,0,startup,1,3,6,40,0,21,82,496
147,5cd453a1e74b56f50369c776,web,Austin,USA,2007,"{'type': 'Point', 'coordinates': [-95.49158, 29.804863]}",29.804863,-95.49158,CareFlash,0,startup,1,1,1,1,0,0,0,0
148,5cd453a1e74b56f50369c777,software,Austin,USA,2006,"{'type': 'Point', 'coordinates': [-97.748795, 30.402252]}",30.402252,-97.748795,RipCode,39,startup,1,2,2,2,39,44,44,44
149,5cd453a1e74b56f50369c778,software,Richardson,USA,2006,"{'type': 'Point', 'coordinates': [-96.70737, 32.959908]}",32.959908,-96.70737,RipCode,39,startup,1,1,1,2,39,39,39,47
150,5cd453a1e74b56f50369c779,games_video,Edison,USA,2007,"{'type': 'Point', 'coordinates': [-74.331811, 40.565602]}",40.565602,-74.331811,LiveHire,5,startup,1,1,1,1,5,5,5,5
151,5cd453a1e74b56f50369c77a,web,New York,USA,2007,"{'type': 'Point', 'coordinates': [-122.117418, 37.402802]}",37.402802,-122.117418,TravelMuse,11,startup,1,1,1,2,11,11,11,17
152,5cd453a1e74b56f50369c77b,web,Venice,USA,2007,"{'type': 'Point', 'coordinates': [-118.46371, 33.994162]}",33.994162,-118.46371,Driftr,0,startup,1,1,3,3,0,0,12,12
153,5cd453a1e74b56f50369c77c,software,Sunnyvale,USA,2006,"{'type': 'Point', 'coordinates': [-121.991912, 37.385225]}",37.385225,-121.991912,4Home,36,startup,1,1,1,9,36,36,36,139
154,5cd453a1e74b56f50369c77d,web,New York,USA,2007,"{'type': 'Point', 'coordinates': [-73.97785, 40.797364]}",40.797364,-73.97785,Orglex,0,startup,1,1,1,3,0,0,0,12
155,5cd453a1e74b56f50369c77e,software,Austin,USA,2005,"{'type': 'Point', 'coordinates': [-97.711652, 30.390071]}",30.390071,-97.711652,Mumboe,17,startup,1,1,1,1,17,17,17,17
156,5cd453a1e74b56f50369c77f,web,Perth Amboy,USA,2007,"{'type': 'Point', 'coordinates': [-74.275771, 40.521502]}",40.521502,-74.275771,CheerOutLoud,0,startup,1,1,1,1,0,0,0,0
157,5cd453a1e74b56f50369c780,web,San Diego,USA,2007,"{'type': 'Point', 'coordinates': [-117.163841, 32.718834]}",32.718834,-117.163841,CheerOutLoud,0,startup,3,3,4,4,4,4,16,16
158,5cd453a1e74b56f50369c781,games_video,Kolkata,IND,2006,"{'type': 'Point', 'coordinates': [88.363895, 22.572646]}",22.572646,88.363895,Scrabulous,30,startup,1,1,1,1,30,30,30,30
159,5cd453a1e74b56f50369c782,web,,ARG,2007,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",37.09024,-95.712891,Boobik,3,startup,5,5,5,5,35,35,35,35
160,5cd453a1e74b56f50369c783,web,Arvada,USA,2007,"{'type': 'Point', 'coordinates': [-105.139804, 39.851338]}",39.851338,-105.139804,Blogonize,1,startup,1,1,1,1,1,1,1,1
161,5cd453a1e74b56f50369c784,web,Simi Valley,USA,2005,"{'type': 'Point', 'coordinates': [-118.691285, 34.280555]}",34.280555,-118.691285,ReimagineMemories,2,startup,1,1,1,1,2,2,2,2
162,5cd453a1e74b56f50369c785,web,Denver,USA,2006,"{'type': 'Point', 'coordinates': [-105.01277, 39.758126]}",39.758126,-105.01277,HouseFront,0,startup,1,1,1,1,0,0,0,0
163,5cd453a1e74b56f50369c786,games_video,Limerick,IRL,2006,"{'type': 'Point', 'coordinates': [-8.6267726, 52.6638571]}",52.6638571,-8.6267726,WorldTV,5,startup,1,1,1,1,5,5,5,5
164,5cd453a1e74b56f50369c787,web,Brookline,USA,2007,"{'type': 'Point', 'coordinates': [-71.11829, 42.33222]}",42.33222,-71.11829,Bizak,1,startup,1,1,1,5,1,1,1,10
165,5cd453a1e74b56f50369c788,games_video,London,GBR,2006,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",51.5001524,-0.1262362,WorldTV,5,startup,10,10,10,16,35,35,35,77
166,5cd453a1e74b56f50369c789,web,,CAN,2006,"{'type': 'Point', 'coordinates': [-123.376129, 48.416421]}",48.416421,-123.376129,GeoDentist,0,startup,1,1,1,1,0,0,0,0
167,5cd453a1e74b56f50369c78a,software,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.4020276, 37.7891288]}",37.7891288,-122.4020276,Roost,15,startup,7,18,37,70,96,224,399,2083
168,5cd453a1e74b56f50369c78b,games_video,Santa Monica,USA,2008,"{'type': 'Point', 'coordinates': [-118.461884, 34.031764]}",34.031764,-118.461884,WonderHowTo,12,startup,1,1,1,3,12,12,12,29
169,5cd453a1e74b56f50369c78c,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.403865, 37.788266]}",37.788266,-122.403865,Lookery,9,startup,5,14,31,83,56,198,360,2170
170,5cd453a1e74b56f50369c78d,web,Cambridge,USA,2007,"{'type': 'Point', 'coordinates': [-71.130297, 42.398424]}",42.398424,-71.130297,Lookery,9,startup,1,1,1,1,9,9,9,9
171,5cd453a1e74b56f50369c78e,web,Mountain View,USA,2007,"{'type': 'Point', 'coordinates': [-122.079114, 37.392962]}",37.392962,-122.079114,Mill River Labs,5,startup,2,2,6,7,15,15,45,48
172,5cd453a1e74b56f50369c78f,web,Louisville,USA,2008,"{'type': 'Point', 'coordinates': [-85.717393, 38.257035]}",38.257035,-85.717393,First30Days,17,startup,1,1,1,1,17,17,17,17
173,5cd453a1e74b56f50369c790,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-122.38944, 37.788827]}",37.788827,-122.38944,XLR8 Mobile,21,startup,2,2,18,56,30,30,289,627
174,5cd453a1e74b56f50369c791,web,Palo Alto,USA,2007,"{'type': 'Point', 'coordinates': [-122.315396, 37.550954]}",37.550954,-122.315396,Sharetivity,10,startup,1,1,1,9,10,10,10,369
175,5cd453a1e74b56f50369c792,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-121.9317853, 37.2906027]}",37.2906027,-121.9317853,clipsync,28,startup,1,1,1,1,28,28,28,28
176,5cd453a1e74b56f50369c793,web,Nashua,USA,2007,"{'type': 'Point', 'coordinates': [-71.44698, 42.710437]}",42.710437,-71.44698,LimeAll,2,startup,1,1,1,1,2,2,2,2
177,5cd453a1e74b56f50369c794,web,Reston,USA,2006,"{'type': 'Point', 'coordinates': [-77.3479238, 38.9530391]}",38.9530391,-77.3479238,VisualCV,5,startup,1,1,2,2,5,5,20,20
178,5cd453a1e74b56f50369c795,web,Tolouse,FRA,2007,"{'type': 'Point', 'coordinates': [1.434685, 43.604071]}",43.604071,1.434685,Web2Wave,3,startup,1,1,1,1,3,3,3,3
179,5cd453a1e74b56f50369c796,web,Whistler,CAN,2007,"{'type': 'Point', 'coordinates': [-122.96391, 50.123306]}",50.123306,-122.96391,ZiFiMusic,1,startup,2,2,2,2,3,3,3,3
180,5cd453a1e74b56f50369c797,web,Kirkland,USA,2008,"{'type': 'Point', 'coordinates': [-122.187925, 47.704875]}",47.704875,-122.187925,PokerPlayersSocialNetwork,3,startup,1,1,1,1,3,3,3,3
181,5cd453a1e74b56f50369c798,web,Vancouver,CAN,2006,"{'type': 'Point', 'coordinates': [-123.095238, 49.285173]}",49.285173,-123.095238,memelabs,10,startup,2,2,3,8,380,380,384,456
182,5cd453a1e74b56f50369c799,web,Philadelphia,USA,2007,"{'type': 'Point', 'coordinates': [-75.162644, 39.952229]}",39.952229,-75.162644,myfirstpaycheck,4,startup,5,5,5,6,15,15,15,17
183,5cd453a1e74b56f50369c79a,web,Los Angeles,USA,2007,"{'type': 'Point', 'coordinates': [-118.289065, 34.128046]}",34.128046,-118.289065,MetaNotes,4,startup,1,1,1,1,4,4,4,4
184,5cd453a1e74b56f50369c79b,web,Sydney,AUS,2008,"{'type': 'Point', 'coordinates': [151.039775, -34.054416]}",-34.054416,151.039775,thatsmymouse,3,startup,1,1,1,1,3,3,3,3
185,5cd453a1e74b56f50369c79c,web,Seattle,USA,2006,"{'type': 'Point', 'coordinates': [-122.3308, 47.6064]}",47.6064,-122.3308,PopShops,3,startup,1,5,15,20,3,98,166,200
186,5cd453a1e74b56f50369c79d,web,Seattle,USA,2007,"{'type': 'Point', 'coordinates': [-122.334393, 47.599136]}",47.599136,-122.334393,Mergelab,3,startup,3,8,13,19,22,149,164,192
187,5cd453a1e74b56f50369c79e,web,Alameda,USA,2007,"{'type': 'Point', 'coordinates': [-122.278487, 37.773545]}",37.773545,-122.278487,TripnTale,3,startup,1,1,1,2,3,3,3,23
188,5cd453a1e74b56f50369c79f,web,New York,USA,2007,"{'type': 'Point', 'coordinates': [-74.007413, 40.707253]}",40.707253,-74.007413,Metromole,3,startup,1,2,4,8,3,13,35,63
189,5cd453a1e74b56f50369c7a0,web,Seattle,USA,2006,"{'type': 'Point', 'coordinates': [-122.120938, 47.680496]}",47.680496,-122.120938,TalentSpring,9,startup,1,1,1,4,9,9,9,23
190,5cd453a1e74b56f50369c7a1,web,Honolulu,USA,2007,"{'type': 'Point', 'coordinates': [-157.837351, 21.338849]}",21.338849,-157.837351,FutonMedia,2,startup,1,1,1,1,2,2,2,2
191,5cd453a1e74b56f50369c7a2,software,Philadelphia,USA,2006,"{'type': 'Point', 'coordinates': [-75.1961715, 39.9564403]}",39.9564403,-75.1961715,Vuzit,6,startup,2,2,3,3,12,12,16,16
192,5cd453a1e74b56f50369c7a3,web,Acton,USA,2007,"{'type': 'Point', 'coordinates': [-71.434135, 42.445825]}",42.445825,-71.434135,Otrib,2,startup,1,1,1,1,2,2,2,2
193,5cd453a1e74b56f50369c7a4,web,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.404488, 37.790032]}",37.790032,-122.404488,Unknown Vector,7,startup,2,18,33,69,7,206,366,2073
194,5cd453a1e74b56f50369c7a5,web,Portland,USA,2006,"{'type': 'Point', 'coordinates': [-122.773646, 45.446475]}",45.446475,-122.773646,LUNARR,11,startup,1,1,1,1,11,11,11,11
195,5cd453a1e74b56f50369c7a6,web,East Brunswick,USA,2006,"{'type': 'Point', 'coordinates': [-74.411658, 40.407946]}",40.407946,-74.411658,Jet Numbers,5,startup,1,1,1,1,5,5,5,5
196,5cd453a1e74b56f50369c7a7,web,Linz,AUT,2007,"{'type': 'Point', 'coordinates': [14.285917, 48.305996]}",48.305996,14.285917,tomatic,1,startup,1,1,1,1,1,1,1,1
197,5cd453a1e74b56f50369c7a8,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.3921102, 37.7776778]}",37.7776778,-122.3921102,What They Like,10,startup,1,11,20,55,10,125,217,681
198,5cd453a1e74b56f50369c7a9,software,New York,USA,2006,"{'type': 'Point', 'coordinates': [-73.968173, 40.75033]}",40.75033,-73.968173,HeadStrong Brain Gym,5,startup,1,2,3,31,5,5,21,381
199,5cd453a1e74b56f50369c7aa,web,Roseville,USA,2007,"{'type': 'Point', 'coordinates': [-121.234636, 38.744194]}",38.744194,-121.234636,LittleEngine,5,startup,1,1,1,1,5,5,5,5
200,5cd453a1e74b56f50369c7ab,games_video,San Jose,USA,2007,"{'type': 'Point', 'coordinates': [-121.9053, 37.244187]}",37.244187,-121.9053,JukeFly,2,startup,1,1,1,1,2,2,2,2
201,5cd453a1e74b56f50369c7ac,web,Bellevue,USA,2005,"{'type': 'Point', 'coordinates': [-122.1997, 47.6106]}",47.6106,-122.1997,Yodio,4,startup,1,1,3,3,4,4,104,104
202,5cd453a1e74b56f50369c7ad,web,San Carlos,USA,2007,"{'type': 'Point', 'coordinates': [-122.267654, 37.494965]}",37.494965,-122.267654,Kaddoz,4,startup,3,3,3,3,10,10,10,10
203,5cd453a1e74b56f50369c7ae,software,Seattle,USA,2006,"{'type': 'Point', 'coordinates': [-122.300863, 47.66274]}",47.66274,-122.300863,Movaya,20,startup,1,1,1,1,20,20,20,20
204,5cd453a1e74b56f50369c7af,web,,USA,2007,"{'type': 'Point', 'coordinates': [-80.064158, 26.524058]}",26.524058,-80.064158,Cellware,25,startup,1,1,2,3,25,25,30,32
205,5cd453a1e74b56f50369c7b0,web,Seattle,USA,2007,"{'type': 'Point', 'coordinates': [-122.3419, 47.634444]}",47.634444,-122.3419,LyfeSystems,9,startup,1,1,2,9,9,9,16,93
206,5cd453a1e74b56f50369c7b1,web,Hannover,DEU,2006,"{'type': 'Point', 'coordinates': [9.7580413, 52.3653872]}",52.3653872,9.7580413,openPeople,5,startup,1,1,1,1,5,5,5,5
207,5cd453a1e74b56f50369c7b2,web,Roubaix,FRA,2008,"{'type': 'Point', 'coordinates': [3.165225, 50.694712]}",50.694712,3.165225,Poodz,5,startup,1,1,1,1,5,5,5,5
208,5cd453a1e74b56f50369c7b3,web,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.0766034, 51.5220072]}",51.5220072,-0.0766034,Bragster,10,startup,2,3,4,10,12,14,18,134
209,5cd453a1e74b56f50369c7b4,web,columbus,USA,2007,"{'type': 'Point', 'coordinates': [-83.042051, 39.976837]}",39.976837,-83.042051,2 under entertainment,4,startup,1,1,1,1,4,4,4,4
210,5cd453a1e74b56f50369c7b5,web,San Mateo,USA,2005,"{'type': 'Point', 'coordinates': [-122.323045, 37.566123]}",37.566123,-122.323045,Smalltown,8,startup,3,3,4,6,43,43,58,71
211,5cd453a1e74b56f50369c7b6,games_video,Santa Cruz,USA,2005,"{'type': 'Point', 'coordinates': [-122.03336, 36.977905]}",36.977905,-122.03336,Recombinant,10,startup,1,1,1,1,10,10,10,10
212,5cd453a1e74b56f50369c7b7,web,New York,USA,2006,"{'type': 'Point', 'coordinates': [-73.998208, 40.725568]}",40.725568,-73.998208,GroundReport,6,startup,1,2,10,30,6,53,238,452
213,5cd453a1e74b56f50369c7b8,web,Seattle,USA,2006,"{'type': 'Point', 'coordinates': [-122.347533, 47.620716]}",47.620716,-122.347533,Shelfari,11,startup,4,4,13,19,46,46,126,161
214,5cd453a1e74b56f50369c7b9,web,Portland,USA,2005,"{'type': 'Point', 'coordinates': [-70.262434, 43.65467]}",43.65467,-70.262434,LibraryThing,10,startup,1,1,1,1,10,10,10,10
215,5cd453a1e74b56f50369c7ba,web,Scottsdale,EGY,2007,"{'type': 'Point', 'coordinates': [-111.9261618, 33.5060338]}",33.5060338,-111.9261618,PerfSpot,50,startup,2,2,3,3,59,59,60,60
216,5cd453a1e74b56f50369c7bb,web,Pittsburgh,USA,2006,"{'type': 'Point', 'coordinates': [-79.996384, 40.442796]}",40.442796,-79.996384,QponDirect,10,startup,1,1,2,2,10,10,50,50
217,5cd453a1e74b56f50369c7bc,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.4033943, 37.7876175]}",37.7876175,-122.4033943,Fat Goose,2,startup,3,14,34,85,41,168,388,2178
218,5cd453a1e74b56f50369c7bd,web,Tel Aviv,ISR,2007,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}",32.0554,34.7595,octabox,3,startup,8,8,8,8,69,69,69,69
219,5cd453a1e74b56f50369c7be,web,Bangalore,IND,2007,"{'type': 'Point', 'coordinates': [139.605025, 35.929723]}",35.929723,139.605025,Yulop,8,startup,1,1,1,1,8,8,8,8
220,5cd453a1e74b56f50369c7bf,web,Millstone Township,USA,2008,"{'type': 'Point', 'coordinates': [-74.370313, 40.219214]}",40.219214,-74.370313,Stumpedia,1,startup,2,2,2,2,3,3,3,3
221,5cd453a1e74b56f50369c7c0,web,Millstone Township,USA,2005,"{'type': 'Point', 'coordinates': [-74.370313, 40.219214]}",40.219214,-74.370313,AskPoodle,2,startup,2,2,2,2,3,3,3,3
222,5cd453a1e74b56f50369c7c1,web,,ISR,2006,"{'type': 'Point', 'coordinates': [34.851612, 31.046051]}",31.046051,34.851612,FeedJournal,1,startup,2,2,2,2,5,5,5,5
223,5cd453a1e74b56f50369c7c2,web,Bradenton,USA,2005,"{'type': 'Point', 'coordinates': [-82.580968, 27.434873]}",27.434873,-82.580968,Scary Ideas,1,startup,1,1,1,1,1,1,1,1
224,5cd453a1e74b56f50369c7c3,software,Austin,USA,2007,"{'type': 'Point', 'coordinates': [-97.746387, 30.27646]}",30.27646,-97.746387,Compulsivo,2,startup,1,2,7,10,2,24,40,66
225,5cd453a1e74b56f50369c7c4,games_video,Cambridge,USA,2007,"{'type': 'Point', 'coordinates': [-71.078258, 42.36787]}",42.36787,-71.078258,YouCastr,5,startup,1,3,4,9,5,35,39,110
226,5cd453a1e74b56f50369c7c5,web,Lincoln,USA,2007,"{'type': 'Point', 'coordinates': [-96.666242, 40.748578]}",40.748578,-96.666242,Pollsit,3,startup,1,1,1,1,3,3,3,3
227,5cd453a1e74b56f50369c7c6,web,"Edmonton, Alberta",CAN,2008,"{'type': 'Point', 'coordinates': [-113.5291728, 53.4665377]}",53.4665377,-113.5291728,Newspond,2,startup,1,1,1,1,2,2,2,2
228,5cd453a1e74b56f50369c7c7,web,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.0778345, 51.5211159]}",51.5211159,-0.0778345,Tipped,2,startup,2,3,5,10,12,14,21,134
229,5cd453a1e74b56f50369c7c8,games_video,,USA,2008,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}",37.269175,-119.306607,Newsclipper,0,startup,6,6,6,6,40,40,40,40
230,5cd453a1e74b56f50369c7c9,games_video,San Diego,USA,2006,"{'type': 'Point', 'coordinates': [-117.240431, 32.936973]}",32.936973,-117.240431,RiffTrax,8,startup,1,1,1,1,8,8,8,8
231,5cd453a1e74b56f50369c7ca,games_video,Burlingame,USA,2007,"{'type': 'Point', 'coordinates': [-122.347654, 37.590056]}",37.590056,-122.347654,HD Greetings,5,startup,1,1,2,6,5,5,10,380
232,5cd453a1e74b56f50369c7cb,games_video,Doha,QAT,2008,"{'type': 'Point', 'coordinates': [51.5082, 25.2948]}",25.2948,51.5082,Triptuber,2,startup,1,1,1,1,2,2,2,2
233,5cd453a1e74b56f50369c7cc,games_video,San Mateo,USA,2008,"{'type': 'Point', 'coordinates': [-122.294847, 37.534317]}",37.534317,-122.294847,CineGoGo,2,startup,1,1,2,2,2,2,5,5
234,5cd453a1e74b56f50369c7cd,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.395792, 37.776467]}",37.776467,-122.395792,Kazowie,6,startup,4,8,22,57,29,65,233,1982
235,5cd453a1e74b56f50369c7ce,web,New York,USA,2007,"{'type': 'Point', 'coordinates': [-73.9934288, 40.7431477]}",40.7431477,-73.9934288,8coupons,4,startup,2,12,25,58,14,151,348,657
236,5cd453a1e74b56f50369c7cf,games_video,Berkeley,USA,2007,"{'type': 'Point', 'coordinates': [-122.269494, 37.87168]}",37.87168,-122.269494,Redux,11,startup,3,3,3,4,32,32,32,35
237,5cd453a1e74b56f50369c7d0,web,Lantau Island,HKG,2006,"{'type': 'Point', 'coordinates': [113.997909, 22.266141]}",22.266141,113.997909,China-8,5,startup,1,1,1,1,5,5,5,5
238,5cd453a1e74b56f50369c7d1,web,Las Vegas,USA,2007,"{'type': 'Point', 'coordinates': [-115.217851, 36.225757]}",36.225757,-115.217851,TripSailor,2,startup,1,1,1,1,2,2,2,2
239,5cd453a1e74b56f50369c7d2,games_video,Los Gatos,USA,2007,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}",40.757929,-73.985506,Camlink,4,startup,3,14,19,45,25,138,229,506
240,5cd453a1e74b56f50369c7d3,software,Cork,IRL,2005,"{'type': 'Point', 'coordinates': [-8.5240303, 51.8892282]}",51.8892282,-8.5240303,Sxoop Technologies,1,startup,1,1,1,1,1,1,1,1
241,5cd453a1e74b56f50369c7d4,web,Austin,USA,2006,"{'type': 'Point', 'coordinates': [-97.807032, 30.414146]}",30.414146,-97.807032,Top of the Barrel,7,startup,1,1,1,1,7,7,7,7
242,5cd453a1e74b56f50369c7d5,web,Los Angeles,USA,2006,"{'type': 'Point', 'coordinates': [-118.425401, 34.059721]}",34.059721,-118.425401,PlanJam,3,startup,1,1,2,6,3,3,18,39
243,5cd453a1e74b56f50369c7d6,web,Kauniainen,FIN,2008,"{'type': 'Point', 'coordinates': [24.704663, 60.214102]}",60.214102,24.704663,Scred,3,startup,1,1,1,1,3,3,3,3
244,5cd453a1e74b56f50369c7d7,web,Philadelphia,USA,2007,"{'type': 'Point', 'coordinates': [-75.163808, 39.951639]}",39.951639,-75.163808,Popularo,2,startup,5,5,5,6,15,15,15,17
245,5cd453a1e74b56f50369c7d8,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-122.393323, 37.783151]}",37.783151,-122.393323,The Industry Standard,4,startup,5,12,31,61,68,163,422,715
246,5cd453a1e74b56f50369c7d9,games_video,Toulon,FRA,2005,"{'type': 'Point', 'coordinates': [5.929313, 43.124351]}",43.124351,5.929313,EMOB,8,startup,1,1,1,1,8,8,8,8
247,5cd453a1e74b56f50369c7da,web,,USA,2006,"{'type': 'Point', 'coordinates': [-122.075413, 37.419156]}",37.419156,-122.075413,Zilpy,3,startup,1,1,1,2,3,3,3,28
248,5cd453a1e74b56f50369c7db,web,Palo Alto,USA,2006,"{'type': 'Point', 'coordinates': [-122.160671, 37.445326]}",37.445326,-122.160671,PhotoCrank,3,startup,3,14,21,28,12,70,110,142
249,5cd453a1e74b56f50369c7dc,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-87.646307, 41.948365]}",41.948365,-87.646307,Fifteen Reasons,6,startup,1,2,2,2,6,15,15,15
250,5cd453a1e74b56f50369c7dd,games_video,Maroochydore,AUS,2007,"{'type': 'Point', 'coordinates': [153.088303, -26.665908]}",-26.665908,153.088303,Sporting Connections,1,startup,1,1,1,1,1,1,1,1
251,5cd453a1e74b56f50369c7de,games_video,Midland,USA,2007,"{'type': 'Point', 'coordinates': [-84.227415, 43.626128]}",43.626128,-84.227415,I Heart Movies,2,startup,1,1,1,1,2,2,2,2
252,5cd453a1e74b56f50369c7df,software,Richardson,USA,2007,"{'type': 'Point', 'coordinates': [-96.714066, 32.974194]}",32.974194,-96.714066,Boomerang Data,8,startup,1,1,1,2,8,8,8,47
253,5cd453a1e74b56f50369c7e0,web,Niort,FRA,2007,"{'type': 'Point', 'coordinates': [-0.474933, 46.330771]}",46.330771,-0.474933,IT'S ART,3,startup,1,1,1,1,3,3,3,3
254,5cd453a1e74b56f50369c7e1,web,,USA,2008,"{'type': 'Point', 'coordinates': [-71.683502, 42.037302]}",42.037302,-71.683502,ZapNat,2,startup,1,1,1,1,2,2,2,2
255,5cd453a1e74b56f50369c7e2,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-122.439512, 37.758229]}",37.758229,-122.439512,Fanpop,4,startup,1,1,1,5,4,4,4,16
256,5cd453a1e74b56f50369c7e3,web,Berlin,DEU,2005,"{'type': 'Point', 'coordinates': [13.4161514, 52.5290751]}",52.5290751,13.4161514,VZnet Netzwerke,300,large company,1,2,2,3,300,320,320,335
